Time_UTC,Julian_Date,RA_deg,Dec_deg
1970-01-01,2440587.5004882403,344.324852540407,-7.559691710162159
1970-01-02,2440588.5004882403,345.0121375549757,-7.256686412280899
1970-01-03,2440589.5004882407,345.69850047514683,-6.952870859405371
1970-01-04,2440590.500488241,346.3839720623935,-6.648290049374578
1970-01-05,2440591.5004882417,347.0685823586464,-6.342989493646485
1970-01-06,2440592.5004882417,347.75235989877194,-6.037015642898412
1970-01-07,2440593.500488242,348.43533085297884,-5.730416346566586
1970-01-08,2440594.5004882426,349.11751833050494,-5.423241217340532
1970-01-09,2440595.500488243,349.79894213082184,-5.115541743084093
1970-01-10,2440596.500488243,350.47961913427764,-4.807371042652464
1970-01-11,2440597.5004882435,351.15956428671194,-4.498783293916386
1970-01-12,2440598.500488244,351.83879189136627,-4.189832994497434
1970-01-13,2440599.500488244,352.51731683834197,-3.880574259734639
1970-01-14,2440600.5004882445,353.19515550782626,-3.5710603026187826
1970-01-15,2440601.500488245,353.8723262700858,-3.261343137218647
1970-01-16,2440602.5004882454,354.54884964975946,-2.951473467971379
1970-01-17,2440603.5004882454,355.22474827804115,-2.6415006969557147
1970-01-18,2440604.500488246,355.90004674541325,-2.3314729876912605
1970-01-19,2440605.5004882463,356.5747714292941,-2.0214373452290992
1970-01-20,2440606.5004882463,357.2489503326398,-1.711439693328381
1970-01-21,2440607.500488247,357.92261294228234,-1.4015249443167153
1970-01-22,2440608.5004882473,358.595790100984,-1.0917370650904423
1970-01-23,2440609.5004882473,359.2685138825143,-0.7821191449595413
1970-01-24,2440610.5004882477,359.9408174612414,-0.4727134695560474
1970-01-25,2440611.500488248,0.612734973361727,-0.16356160177369528
1970-01-26,2440612.500488248,1.284301372586648,0.14529553239459994
1970-01-27,2440613.5004882487,1.9555522860087822,0.45381755662265955
1970-01-28,2440614.500488249,2.626523874053763,0.7619645577945998
1970-01-29,2440615.500488249,3.297252691249068,1.069696998280217
1970-01-30,2440616.5004882496,3.9677755325604775,1.3769756183253812
1970-01-31,2440617.50048825,4.63812923509696,1.683761312311273
1970-02-01,2440618.50048825,5.308350390984305,1.9900149564055785
1970-02-02,2440619.5004882505,5.978474922009423,2.2956971647928928
1970-02-03,2440620.5004882505,6.648537483551218,2.600767964226876
1970-02-04,2440621.500488251,7.318570719848467,2.9051864091988504
1970-02-05,2440622.5004882514,7.988604488033622,3.208910211519042
1970-02-06,2440623.5004882514,8.658665271400556,3.511895507331502
1970-02-07,2440624.500488252,9.328776035886843,3.8140968894426313
1970-02-08,2440625.500488252,9.998956675670295,4.115467760454013
1970-02-09,2440626.5004882524,10.669224967421037,4.415960935375468
1970-02-10,2440627.500488253,11.33959774744524,4.71552932147485
1970-02-11,2440628.500488253,12.010091979590214,5.014126496090598
1970-02-12,2440629.5004882533,12.680725499857981,5.3117070809032
1970-02-13,2440630.5004882533,13.351517395932937,5.608226907706977
1970-02-14,2440631.500488254,14.022488100634755,5.903643031299573
1970-02-15,2440632.500488254,14.69365931756265,6.197913659249353
1970-02-16,2440633.5004882542,15.365053880782082,6.490998053958492
1970-02-17,2440634.5004882542,16.0366956140907,6.782856439971089
1970-02-18,2440635.5004882547,16.708609221148087,7.073449930174939
1970-02-19,2440636.5004882547,17.38082021305601,7.362740471599272
1970-02-20,2440637.500488255,18.053354864840156,7.65069080430156
1970-02-21,2440638.500488255,18.726240184709642,7.9372644239191255
1970-02-22,2440639.5004882556,19.39950387820805,8.222425538648553
1970-02-23,2440640.5004882556,20.073174292057253,8.506139013761565
1970-02-24,2440641.500488256,20.747280328026548,8.788370300230936
1970-02-25,2440642.500488256,21.421851323223834,9.069085347329882
1970-02-26,2440643.5004882566,22.096916897009425,9.348250500834444
1970-02-27,2440644.5004882566,22.772506763867337,9.625832387779583
1970-02-28,2440645.5004882566,23.448650505144926,9.901797785618736
1970-03-01,2440646.500488257,24.12537728215209,10.176113469397437
1970-03-02,2440647.500488257,24.802715463575222,10.448746027898146
1970-03-03,2440648.500488257,25.480692140172096,10.719661642684178
1970-03-04,2440649.5004882575,26.15933252088335,10.988825837013193
1970-03-05,2440650.5004882575,26.83865925594617,11.256203226576629
1970-03-06,2440651.500488258,27.518691808270855,11.5217573347165
